application_id,customer_id,branch_id,product_id,application_date,loan_amount_requested,loan_amount_approved,tenure_months,interest_rate,emi_amount,application_status,rejection_reason,risk_category,disbursal_date,loan_status
268,4609,7,4,2026-06-22,1414000.0,1289000.0,157,10.32,14994.23,Approved,,Medium,2026-07-11,Written-Off
269,1230,55,2,2025-04-22,1218000.0,1170000.0,26,13.13,51948.06,Approved,,Low,2025-05-05,Closed
270,5192,29,6,2026-04-22,2116000.0,,12,,,Pending,,,,NA
271,5110,55,6,2023-11-01,889000.0,708000.0,91,11.32,11626.11,Approved,,Low,2023-11-07,Closed
272,5718,9,4,2025-11-28,1474000.0,1397000.0,164,11.36,16809.85,Approved,,Medium,2025-12-09,Active
273,537,8,4,2025-11-24,2381000.0,2095000.0,114,11.24,29980.85,Approved,,Medium,2025-12-05,Defaulted
274,3818,42,4,2025-07-19,2486000.0,2214000.0,173,10.72,25185.16,Approved,,Low,2025-08-09,Active
275,4217,33,3,2023-08-21,540000.0,,35,,,Withdrawn,,,,NA
276,891,4,4,2026-06-21,277000.0,,140,,,Pending,,,,NA
277,3429,8,1,2025-09-13,1645000.0,1488000.0,235,10.04,14495.53,Approved,,Low,2025-09-27,Active
278,3722,26,6,2025-08-28,1178000.0,922000.0,95,16.21,17286.51,Approved,,Low,2025-09-12,Active
279,1847,20,4,2024-03-09,704000.0,,136,,,Rejected,High Debt-to-Income Ratio,,,NA
280,4705,4,6,2025-12-22,1010000.0,,57,,,Rejected,Incomplete Documentation,,,NA
281,3806,40,4,2024-02-29,1011000.0,,60,,,Withdrawn,,,,NA
282,3902,9,4,2025-06-13,268000.0,,136,,,Rejected,Low Credit Score,,,NA
283,1384,31,4,2023-09-12,2047000.0,,95,,,Rejected,Low Credit Score,,,NA
284,4260,21,4,2026-04-17,2050000.0,2011000.0,147,9.08,22717.45,Approved,,Low,2026-05-01,Active
285,5095,5,2,2024-09-22,860000.0,708000.0,32,12.0,25962.99,Approved,,Low,2024-10-12,Active
286,709,39,1,2026-02-28,2007000.0,,256,,,Pending,,,,NA
287,1971,34,5,2026-01-26,145000.0,128000.0,35,7.94,4108.97,Approved,,Low,2026-02-16,Active
288,2737,34,4,2025-06-30,2426000.0,,176,,,Withdrawn,,,,NA
289,1635,53,4,2024-11-21,884000.0,,96,,,Rejected,High Debt-to-Income Ratio,,,NA
290,189,18,1,2025-01-28,3798000.0,3631000.0,243,9.66,34087.48,Approved,,High,2025-02-18,Defaulted
291,3844,48,6,2025-09-23,514000.0,478000.0,31,14.51,18581.35,Approved,,Medium,2025-10-12,Closed
292,4303,4,3,2026-01-22,750000.0,,22,,,Rejected,Incomplete Documentation,,,NA
293,476,14,2,2023-10-20,261000.0,229000.0,55,11.54,5380.89,Approved,,High,2023-10-27,Closed
294,5021,8,3,2023-11-04,1342000.0,1068000.0,24,10.14,49351.82,Approved,,Low,2023-11-20,Closed
295,3477,47,1,2026-01-21,2996000.0,2500000.0,100,8.49,34962.73,Approved,,Low,2026-02-09,Active
296,580,2,5,2025-12-30,367000.0,,29,,,Rejected,Existing Default History,,,NA
297,4793,46,5,2026-06-10,296000.0,,15,,,Rejected,Existing Default History,,,NA
298,903,1,1,2025-07-29,1953000.0,,112,,,Rejected,Insufficient Income,,,NA
299,2850,21,1,2025-10-25,670000.0,,210,,,Rejected,Insufficient Income,,,NA
300,5390,12,2,2026-01-21,899000.0,,19,,,Pending,,,,NA
301,5835,30,4,2026-05-24,2144000.0,1915000.0,154,10.96,23213.98,Approved,,Low,2026-06-05,Active
302,2018,44,3,2024-06-17,1401000.0,1349000.0,15,11.0,96668.82,Approved,,Medium,2024-07-01,Closed
303,1707,42,3,2023-10-26,1260000.0,1050000.0,38,10.69,32693.55,Approved,,High,2023-11-14,Defaulted
304,2092,2,4,2023-07-22,508000.0,480000.0,79,9.9,8293.68,Approved,,Medium,2023-08-08,Closed
305,5219,45,1,2024-03-02,3893000.0,3770000.0,199,9.18,36949.72,Approved,,High,2024-03-08,Active
306,5693,36,3,2024-04-02,917000.0,,30,,,Rejected,Unverifiable Employment,,,NA
307,511,7,5,2025-07-14,490000.0,441000.0,31,9.65,16129.42,Approved,,Low,2025-07-18,Closed
308,960,13,2,2025-05-13,1318000.0,1082000.0,35,16.74,39283.88,Approved,,Medium,2025-05-29,Active
309,5286,47,3,2023-07-15,618000.0,484000.0,25,11.31,21821.01,Approved,,Medium,2023-07-31,Closed
310,2408,39,3,2025-10-24,886000.0,794000.0,31,10.07,29195.39,Approved,,Low,2025-11-01,Closed
311,588,23,5,2023-10-29,373000.0,354000.0,14,8.81,26700.07,Approved,,Low,2023-11-05,Closed
312,4309,6,3,2025-12-14,1483000.0,1291000.0,74,10.13,23529.91,Approved,,Medium,2025-12-26,Closed
313,268,20,2,2023-11-06,1425000.0,,56,,,Rejected,Insufficient Income,,,NA
314,5371,50,2,2026-05-01,200000.0,,52,,,Rejected,Low Credit Score,,,NA
315,4416,37,5,2025-08-31,304000.0,270000.0,36,10.27,8746.41,Approved,,Low,2025-09-13,Closed
316,231,47,6,2025-04-18,525000.0,,67,,,Rejected,Low Credit Score,,,NA
317,4340,27,6,2025-07-29,510000.0,,83,,,Withdrawn,,,,NA
318,2362,39,4,2024-05-30,1726000.0,1713000.0,86,10.97,28850.36,Approved,,High,2024-06-15,Active
319,4525,18,5,2024-06-29,90000.0,,32,,,Rejected,Insufficient Income,,,NA
320,1690,35,5,2025-08-14,619000.0,,15,,,Withdrawn,,,,NA
321,3712,48,6,2025-04-28,1402000.0,1198000.0,23,14.95,60227.0,Approved,,Low,2025-05-03,Active
322,1172,31,6,2026-01-29,419000.0,,54,,,Rejected,Existing Default History,,,NA
323,1701,35,3,2025-01-13,685000.0,637000.0,32,10.49,22906.43,Approved,,Low,2025-01-28,Active
324,1806,55,4,2023-11-11,2240000.0,,159,,,Pending,,,,NA
325,4462,1,2,2025-11-11,1038000.0,,27,,,Rejected,Unverifiable Employment,,,NA
326,878,30,3,2026-04-16,1116000.0,1104000.0,16,12.07,75046.75,Approved,,High,2026-05-06,Active
327,101,40,1,2024-06-21,1426000.0,1202000.0,105,10.0,17221.9,Approved,,Low,2024-06-26,Active
328,3622,8,2,2023-11-27,586000.0,463000.0,25,12.64,21162.18,Approved,,Low,2023-12-06,Closed
329,3398,51,2,2025-07-14,1114000.0,994000.0,57,12.32,23122.85,Approved,,Low,2025-07-22,Closed
330,3995,55,3,2026-04-25,1099000.0,999000.0,42,10.72,28631.15,Approved,,Medium,2026-04-30,Active
331,1067,50,4,2025-03-31,1614000.0,1595000.0,127,10.35,20717.83,Approved,,Low,2025-04-16,Closed
332,809,7,6,2025-10-23,1070000.0,876000.0,43,15.64,26740.22,Approved,,Low,2025-10-26,Active
333,593,25,4,2024-08-04,888000.0,731000.0,149,11.23,9116.36,Approved,,Medium,2024-08-16,Active
334,2406,36,6,2026-01-08,382000.0,313000.0,116,11.16,4421.86,Approved,,Medium,2026-01-28,Active
335,2532,51,2,2024-11-01,1042000.0,,22,,,Rejected,Existing Default History,,,NA
336,5162,32,6,2025-01-26,995000.0,894000.0,64,14.58,20177.24,Approved,,Low,2025-02-15,Active
337,550,48,6,2024-02-19,2342000.0,2088000.0,50,12.71,54004.87,Approved,,Low,2024-02-24,Active
338,3385,33,3,2026-06-05,1440000.0,,61,,,Rejected,High Debt-to-Income Ratio,,,NA
339,707,4,6,2024-10-01,985000.0,821000.0,84,11.51,14278.64,Approved,,Low,2024-10-17,Active
340,899,42,5,2025-08-13,540000.0,406000.0,12,8.03,35322.93,Approved,,Medium,2025-09-03,Closed
341,3043,54,2,2024-09-08,1278000.0,,48,,,Rejected,Insufficient Income,,,NA
342,1506,44,5,2024-02-02,624000.0,533000.0,24,10.99,24839.5,Approved,,Medium,2024-02-08,Closed
343,96,55,1,2026-06-20,1624000.0,1539000.0,131,8.91,18413.88,Approved,,Medium,2026-06-27,Active
344,3293,23,4,2024-04-12,1488000.0,1136000.0,77,10.4,20280.93,Approved,,Low,2024-05-02,Closed
345,2658,32,6,2025-05-24,464000.0,355000.0,61,13.83,8135.24,Approved,,Low,2025-06-05,Closed
346,1657,36,1,2026-06-22,4566000.0,3704000.0,227,10.35,37249.38,Approved,,Medium,2026-07-05,Closed
347,3239,45,3,2024-11-17,1124000.0,969000.0,53,10.28,22823.45,Approved,,Medium,2024-12-01,Closed
348,4298,46,6,2025-09-04,858000.0,644000.0,61,15.88,15451.73,Approved,,Low,2025-09-11,Closed
349,5498,35,4,2026-01-24,1666000.0,,121,,,Rejected,Insufficient Income,,,NA
350,1102,2,4,2025-03-31,1670000.0,1342000.0,180,10.24,14618.88,Approved,,Low,2025-04-17,Active
351,3694,22,4,2024-10-07,1145000.0,,92,,,Withdrawn,,,,NA
352,108,34,1,2024-05-22,1447000.0,,188,,,Rejected,High Debt-to-Income Ratio,,,NA
353,3412,46,2,2025-11-20,111000.0,110000.0,30,14.33,4384.21,Approved,,Low,2025-12-07,Closed
354,1835,13,4,2026-06-05,2191000.0,1822000.0,77,10.89,32987.72,Approved,,Low,2026-06-24,Active
355,756,48,1,2026-02-13,5126000.0,,71,,,Rejected,Incomplete Documentation,,,NA
356,3362,25,5,2026-01-30,331000.0,274000.0,9,10.48,31789.26,Approved,,Low,2026-02-19,Active
357,1088,6,1,2025-12-12,1614000.0,,156,,,Pending,,,,NA
358,1226,38,5,2024-12-17,675000.0,653000.0,28,9.17,25994.0,Approved,,Low,2024-12-26,Active
359,2171,54,4,2024-03-14,1327000.0,,135,,,Rejected,Low Credit Score,,,NA
360,3290,25,2,2026-05-10,1180000.0,1047000.0,20,10.51,57297.11,Approved,,Low,2026-05-29,Active
361,5513,23,5,2023-12-14,108000.0,82000.0,32,8.03,2855.17,Approved,,Medium,2024-01-02,Active
362,5521,14,1,2025-04-11,3878000.0,3652000.0,211,9.16,34889.19,Approved,,Low,2025-04-24,Closed
363,56,41,5,2024-11-27,405000.0,366000.0,28,9.0,14540.71,Approved,,High,2024-12-09,Active
364,4715,48,3,2025-07-11,1384000.0,,76,,,Rejected,Low Credit Score,,,NA
365,5389,52,5,2024-11-03,284000.0,247000.0,33,10.06,8599.0,Approved,,Medium,2024-11-17,Active
366,5975,39,4,2024-03-13,292000.0,274000.0,69,11.69,5472.63,Approved,,High,2024-03-19,Active
367,190,26,3,2023-11-11,1005000.0,989000.0,48,11.85,25971.38,Approved,,Low,2023-11-28,Active
368,5547,37,4,2023-11-08,2119000.0,1633000.0,65,9.38,32139.52,Approved,,Low,2023-11-13,Active
369,2462,37,3,2023-08-31,810000.0,616000.0,56,9.62,13696.57,Approved,,Medium,2023-09-16,Written-Off
370,2010,31,1,2025-06-01,1049000.0,825000.0,71,9.35,15172.7,Approved,,Medium,2025-06-08,Active
371,5348,41,2,2025-03-01,1413000.0,,15,,,Rejected,Incomplete Documentation,,,NA
372,1269,16,5,2024-02-20,522000.0,,21,,,Rejected,High Debt-to-Income Ratio,,,NA
373,1274,7,6,2026-04-04,396000.0,298000.0,52,16.28,8025.16,Approved,,High,2026-04-20,Closed
374,3955,16,2,2025-12-30,110000.0,95000.0,49,11.07,2418.64,Approved,,Low,2026-01-07,Active
375,5395,7,4,2024-03-20,1402000.0,1356000.0,168,10.8,15685.67,Approved,,High,2024-03-30,Active
376,2588,47,4,2024-08-24,2030000.0,,133,,,Rejected,Unverifiable Employment,,,NA
377,795,47,2,2025-09-04,1383000.0,1165000.0,13,14.47,97360.93,Approved,,Low,2025-09-17,Defaulted
378,1811,47,5,2023-10-27,703000.0,671000.0,19,10.64,38530.01,Approved,,Low,2023-11-05,Active
379,3720,39,4,2025-08-24,449000.0,353000.0,127,9.53,4423.09,Approved,,High,2025-09-09,Defaulted
380,345,35,4,2024-10-15,2003000.0,,140,,,Pending,,,,NA
381,3472,44,5,2024-08-02,298000.0,234000.0,9,7.62,26832.47,Approved,,Low,2024-08-07,Active
382,2750,54,3,2025-04-22,666000.0,552000.0,76,8.98,9549.71,Approved,,Medium,2025-05-04,Active
383,711,3,4,2026-02-22,1040000.0,888000.0,91,11.29,14567.6,Approved,,Low,2026-03-12,Closed
384,3352,52,4,2025-11-30,1047000.0,969000.0,98,9.16,14078.95,Approved,,Medium,2025-12-20,Defaulted
385,5708,51,1,2024-01-26,846000.0,831000.0,194,8.47,7878.48,Approved,,Medium,2024-02-01,Closed
386,5235,21,5,2026-02-11,58000.0,,36,,,Rejected,Incomplete Documentation,,,NA
387,2051,21,4,2024-03-08,341000.0,316000.0,164,11.62,3853.27,Approved,,Low,2024-03-18,Closed
388,212,37,6,2024-03-13,541000.0,,92,,,Rejected,Unverifiable Employment,,,NA
389,614,27,4,2024-02-13,1283000.0,,117,,,Rejected,Existing Default History,,,NA
390,411,3,6,2023-12-25,687000.0,580000.0,79,13.44,11101.08,Approved,,Low,2023-12-31,Active
391,830,18,2,2026-05-21,1122000.0,,56,,,Rejected,High Debt-to-Income Ratio,,,NA
392,5378,39,2,2025-03-19,94000.0,72000.0,56,13.1,1725.3,Approved,,Medium,2025-04-09,Active
393,215,10,5,2025-04-02,334000.0,271000.0,30,9.78,10219.19,Approved,,Medium,2025-04-11,Written-Off
394,2793,25,1,2025-08-30,1469000.0,1323000.0,315,10.11,12000.27,Approved,,Medium,2025-09-03,Active
395,4944,33,3,2023-09-25,1145000.0,,49,,,Pending,,,,NA
396,1476,14,6,2023-10-29,1257000.0,1175000.0,117,14.14,18558.47,Approved,,High,2023-11-12,Active
397,2851,1,4,2025-02-06,1727000.0,,169,,,Pending,,,,NA
398,3409,9,3,2023-09-03,759000.0,619000.0,59,9.47,13163.46,Approved,,Low,2023-09-23,Closed
399,3749,49,1,2024-08-03,1105000.0,,135,,,Rejected,Unverifiable Employment,,,NA
400,719,18,6,2026-04-16,384000.0,367000.0,26,13.26,16317.33,Approved,,Medium,2026-05-01,Closed
401,2379,37,1,2023-10-28,2068000.0,1776000.0,93,10.21,27715.37,Approved,,Low,2023-11-03,Active
402,5136,25,2,2025-06-10,929000.0,697000.0,26,15.37,31688.44,Approved,,High,2025-07-01,Active
403,3651,38,6,2024-07-20,637000.0,486000.0,95,12.08,7969.91,Approved,,Low,2024-08-04,Closed
404,5414,53,6,2026-05-08,429000.0,,56,,,Pending,,,,NA
405,4281,40,2,2024-10-29,1213000.0,,54,,,Rejected,Incomplete Documentation,,,NA
406,465,55,4,2024-09-30,1269000.0,1201000.0,122,9.25,15223.38,Approved,,Low,2024-10-17,Active
407,1168,51,3,2023-12-08,763000.0,,28,,,Pending,,,,NA
408,1808,29,1,2026-01-17,1344000.0,1226000.0,348,10.02,10837.14,Approved,,Low,2026-02-01,Active
409,4212,25,4,2025-01-13,265000.0,241000.0,122,11.89,3412.92,Approved,,Medium,2025-02-03,Closed
410,4467,22,1,2026-03-08,6533000.0,5478000.0,145,10.11,65581.53,Approved,,High,2026-03-17,Active
411,3499,5,2,2024-04-05,398000.0,,58,,,Rejected,Unverifiable Employment,,,NA
412,1303,41,3,2025-02-11,1095000.0,,48,,,Rejected,Unverifiable Employment,,,NA
413,4687,40,3,2024-08-04,1032000.0,902000.0,57,9.19,19588.53,Approved,,Medium,2024-08-15,Closed
414,188,48,6,2026-05-14,415000.0,,65,,,Rejected,High Debt-to-Income Ratio,,,NA
415,4086,27,3,2024-11-28,736000.0,,27,,,Rejected,Unverifiable Employment,,,NA
416,5680,39,1,2024-07-17,3473000.0,2995000.0,314,10.46,27937.28,Approved,,Medium,2024-07-27,Active
417,1764,6,2,2025-01-02,1478000.0,,51,,,Rejected,Insufficient Income,,,NA
418,2269,23,6,2025-10-15,1611000.0,1303000.0,51,13.13,33473.05,Approved,,Medium,2025-11-02,Closed
419,3397,20,2,2023-09-02,307000.0,,21,,,Rejected,Low Credit Score,,,NA
420,2894,21,2,2026-05-25,937000.0,,15,,,Rejected,Insufficient Income,,,NA
421,5649,5,2,2024-08-31,667000.0,564000.0,48,14.18,15463.11,Approved,,Low,2024-09-21,Active
422,1879,3,5,2025-08-12,489000.0,396000.0,12,7.63,34379.71,Approved,,High,2025-08-22,Defaulted
423,2087,7,2,2025-12-09,744000.0,677000.0,25,14.48,31531.45,Approved,,Low,2025-12-27,Active
424,845,20,2,2025-01-23,391000.0,361000.0,33,10.9,12709.96,Approved,,Medium,2025-02-03,Closed
425,4303,51,1,2025-06-19,2958000.0,2310000.0,189,8.79,22613.31,Approved,,Medium,2025-07-10,Closed
426,5486,51,2,2025-01-15,904000.0,,30,,,Rejected,Low Credit Score,,,NA
427,5033,32,4,2024-11-19,1240000.0,,133,,,Withdrawn,,,,NA
428,4110,36,5,2024-11-15,650000.0,501000.0,10,9.76,52368.37,Approved,,Medium,2024-11-28,Defaulted
429,2642,15,3,2024-05-09,310000.0,254000.0,43,11.47,7231.6,Approved,,Medium,2024-05-23,Closed
430,2854,52,5,2024-05-20,533000.0,528000.0,7,9.92,77943.28,Approved,,Medium,2024-06-07,Closed
431,4000,55,4,2023-09-06,1494000.0,1148000.0,118,9.38,14931.14,Approved,,Medium,2023-09-18,Closed
432,3700,37,4,2024-08-29,675000.0,624000.0,91,9.21,9553.49,Approved,,Low,2024-09-12,Active
433,4366,38,3,2024-03-14,1005000.0,909000.0,70,10.71,17517.8,Approved,,Medium,2024-03-23,Active
434,2478,49,3,2024-09-30,1142000.0,957000.0,59,10.35,20764.29,Approved,,Medium,2024-10-11,Active
435,3988,36,2,2025-12-20,886000.0,862000.0,38,16.43,29246.25,Approved,,High,2026-01-08,Closed
436,5539,46,2,2024-10-26,521000.0,426000.0,37,16.31,14726.62,Approved,,Medium,2024-11-06,Active
437,1969,33,6,2023-10-19,216000.0,163000.0,112,11.8,2407.45,Approved,,Low,2023-11-09,Active
438,3641,48,4,2025-04-18,1631000.0,1462000.0,104,9.34,20558.41,Approved,,Medium,2025-04-24,Closed
439,1979,29,4,2025-09-23,2039000.0,,124,,,Rejected,Unverifiable Employment,,,NA
440,246,1,2,2023-10-24,942000.0,,51,,,Pending,,,,NA
441,1772,6,5,2025-03-31,517000.0,408000.0,9,10.47,47333.9,Approved,,Medium,2025-04-10,Active
442,3472,52,1,2024-07-20,4601000.0,3804000.0,224,9.46,36227.56,Approved,,Medium,2024-07-26,Active
443,1533,43,3,2025-06-30,1160000.0,,16,,,Rejected,Insufficient Income,,,NA
444,5347,28,1,2024-12-23,2555000.0,1975000.0,262,10.45,19176.78,Approved,,Medium,2024-12-31,Active
445,1017,14,5,2024-02-23,276000.0,229000.0,36,8.96,7277.88,Approved,,Low,2024-03-02,Closed
446,1371,13,3,2025-03-29,1297000.0,,55,,,Rejected,Incomplete Documentation,,,NA
447,5850,42,5,2023-08-21,517000.0,474000.0,28,9.49,18938.54,Approved,,Low,2023-08-26,Closed
448,3426,1,2,2025-08-22,407000.0,344000.0,30,17.35,14214.14,Approved,,Medium,2025-09-04,Closed
449,1214,16,4,2023-07-08,796000.0,729000.0,147,10.25,8726.26,Approved,,Medium,2023-07-18,Defaulted
450,4451,55,5,2024-06-14,444000.0,397000.0,8,10.21,51543.8,Approved,,Medium,2024-06-23,Active
451,2202,1,2,2026-02-02,158000.0,122000.0,52,11.83,3009.97,Approved,,Medium,2026-02-10,Active
452,50,10,2,2024-06-12,205000.0,173000.0,33,10.81,6083.6,Approved,,Low,2024-06-28,Active
453,4610,14,3,2024-07-25,1296000.0,,79,,,Rejected,Insufficient Income,,,NA
454,1511,29,5,2024-10-08,252000.0,201000.0,12,8.87,17565.63,Approved,,Medium,2024-10-11,Active
455,36,31,1,2023-08-17,2063000.0,1770000.0,94,9.99,27223.08,Approved,,Low,2023-08-23,Active
456,5710,21,5,2025-04-19,509000.0,442000.0,27,8.1,17962.44,Approved,,Low,2025-05-02,Active
457,918,53,3,2023-07-07,1264000.0,1205000.0,34,11.99,41976.43,Approved,,Low,2023-07-13,Closed
458,5525,35,5,2026-05-21,170000.0,,24,,,Pending,,,,NA
459,1703,16,2,2025-09-20,442000.0,363000.0,19,16.13,21776.09,Approved,,Low,2025-10-09,Closed
460,212,17,3,2024-01-27,1132000.0,,62,,,Pending,,,,NA
461,3444,23,6,2025-02-11,918000.0,885000.0,86,13.27,16000.89,Approved,,Medium,2025-02-17,Closed
462,4213,13,2,2024-03-16,1240000.0,1024000.0,13,10.82,83830.12,Approved,,Low,2024-04-04,Closed
463,5481,7,3,2024-05-20,1142000.0,1000000.0,67,12.35,20731.67,Approved,,Low,2024-06-03,Active
464,185,47,4,2023-12-25,1451000.0,1256000.0,148,11.82,16159.64,Approved,,Low,2024-01-04,Closed
465,1211,28,3,2024-09-15,848000.0,,53,,,Withdrawn,,,,NA
466,3013,31,1,2023-11-09,3700000.0,3028000.0,273,9.74,27616.17,Approved,,Low,2023-11-22,Active
467,5502,43,4,2025-12-08,544000.0,411000.0,74,9.29,7316.94,Approved,,Low,2025-12-27,Active
468,4540,38,1,2025-11-11,819000.0,784000.0,112,9.52,10590.44,Approved,,Medium,2025-11-21,Active
469,5123,39,4,2025-01-01,1449000.0,1091000.0,179,9.38,11342.59,Approved,,Medium,2025-01-12,Active
470,5491,6,1,2025-12-14,2255000.0,,304,,,Rejected,Unverifiable Employment,,,NA
471,3094,23,1,2024-08-05,1297000.0,1018000.0,140,8.92,11724.38,Approved,,Medium,2024-08-16,Active
472,2310,53,5,2024-05-14,453000.0,,20,,,Rejected,Incomplete Documentation,,,NA
473,2749,1,4,2026-05-26,1290000.0,1011000.0,63,11.76,21584.14,Approved,,Low,2026-06-16,Closed
474,1556,30,6,2025-12-06,655000.0,,102,,,Pending,,,,NA
475,5787,1,5,2025-04-15,370000.0,,18,,,Pending,,,,NA
476,1619,14,6,2025-04-22,574000.0,,81,,,Rejected,Incomplete Documentation,,,NA
477,149,55,1,2024-02-28,2029000.0,1749000.0,128,9.11,21409.56,Approved,,Medium,2024-03-03,Active
478,2583,38,4,2025-02-06,2115000.0,2005000.0,149,11.56,25403.19,Approved,,Low,2025-02-24,Closed
479,5955,51,5,2025-05-02,158000.0,157000.0,31,8.71,5673.93,Approved,,Medium,2025-05-16,Active
480,1292,3,2,2025-09-10,144000.0,,59,,,Rejected,Existing Default History,,,NA
481,1665,38,2,2024-10-14,909000.0,792000.0,25,16.83,37777.19,Approved,,Medium,2024-10-24,Closed
482,4478,28,4,2025-10-26,934000.0,854000.0,83,11.41,14924.17,Approved,,Low,2025-11-14,Active
483,5545,31,1,2023-11-02,2627000.0,,158,,,Withdrawn,,,,NA
484,5552,22,4,2026-01-19,1641000.0,,159,,,Rejected,Existing Default History,,,NA
485,4575,34,5,2023-11-27,538000.0,522000.0,22,10.08,26086.39,Approved,,Low,2023-12-05,Closed
486,4704,13,4,2023-10-10,734000.0,,175,,,Pending,,,,NA
487,2449,4,4,2025-06-14,1979000.0,1788000.0,89,10.1,28625.73,Approved,,Low,2025-06-19,Closed
488,1006,50,5,2025-09-19,561000.0,432000.0,24,8.17,19571.7,Approved,,Medium,2025-10-06,Closed
489,5987,19,2,2025-11-16,552000.0,,42,,,Withdrawn,,,,NA
490,4691,43,3,2026-01-21,1496000.0,1262000.0,12,11.48,111820.41,Approved,,Low,2026-02-02,Active
491,5424,3,5,2025-01-06,544000.0,532000.0,25,8.19,23219.41,Approved,,Low,2025-01-21,Active
492,3215,14,6,2026-03-21,1650000.0,1267000.0,65,14.01,27923.32,Approved,,Low,2026-04-03,Closed
493,945,24,6,2024-02-24,2933000.0,,90,,,Rejected,Insufficient Income,,,NA
494,3137,43,3,2024-07-03,963000.0,763000.0,57,12.13,17676.29,Approved,,Medium,2024-07-16,Active
495,1045,3,4,2024-08-10,2079000.0,1577000.0,165,9.98,17604.04,Approved,,Low,2024-08-22,Active
496,4058,15,3,2023-09-16,796000.0,746000.0,57,12.22,17316.22,Approved,,Low,2023-10-02,Active
497,2925,4,3,2026-05-24,711000.0,,41,,,Withdrawn,,,,NA
498,3416,12,6,2023-12-24,7857000.0,7378000.0,66,15.04,164986.92,Approved,,Low,2024-01-06,Closed
499,1657,41,1,2024-06-30,2873000.0,2789000.0,311,10.3,25743.16,Approved,,Low,2024-07-11,Active
500,1478,50,5,2024-12-26,700000.0,,21,,,Rejected,Incomplete Documentation,,,NA
501,1848,21,1,2024-07-24,2668000.0,,80,,,Withdrawn,,,,NA
502,4146,50,3,2025-09-08,538000.0,515000.0,34,9.21,17266.95,Approved,,High,2025-09-25,Active
503,5431,7,2,2024-04-13,1199000.0,,45,,,Rejected,Unverifiable Employment,,,NA
504,5953,4,3,2024-10-08,1171000.0,1130000.0,41,11.3,33350.87,Approved,,Medium,2024-10-21,Closed
505,1584,54,5,2025-01-23,766000.0,605000.0,9,10.12,70088.5,Approved,,Medium,2025-02-08,Active
506,5428,35,4,2026-04-26,2170000.0,,174,,,Rejected,Low Credit Score,,,NA
507,5880,35,4,2023-07-29,402000.0,,137,,,Rejected,High Debt-to-Income Ratio,,,NA
508,2623,12,4,2024-04-14,749000.0,,73,,,Pending,,,,NA
509,4220,24,6,2025-08-16,670000.0,666000.0,76,11.3,12309.27,Approved,,Medium,2025-08-29,Closed
510,184,32,4,2024-04-30,1537000.0,1163000.0,93,9.7,17837.46,Approved,,Medium,2024-05-06,Active
511,1554,24,1,2024-08-08,2179000.0,2153000.0,273,9.9,19871.37,Approved,,Low,2024-08-12,Active
512,1924,49,1,2024-04-19,2193000.0,1783000.0,215,9.54,17333.52,Approved,,Medium,2024-04-26,Active
513,1125,19,4,2025-09-14,2437000.0,2163000.0,68,10.6,42448.92,Approved,,Medium,2025-09-23,Active
514,3113,19,4,2025-10-21,348000.0,,132,,,Rejected,Incomplete Documentation,,,NA
515,4768,6,3,2026-03-25,1334000.0,1043000.0,13,8.88,84448.0,Approved,,Low,2026-04-06,Closed
516,5221,34,2,2025-03-20,421000.0,348000.0,58,11.28,7810.96,Approved,,Medium,2025-03-25,Closed
517,3301,38,4,2023-10-11,2051000.0,,97,,,Rejected,Low Credit Score,,,NA
518,4147,28,4,2025-06-02,351000.0,281000.0,140,9.7,3359.91,Approved,,Low,2025-06-19,Active
519,1188,24,2,2026-04-17,243000.0,242000.0,58,11.6,5470.43,Approved,,Low,2026-04-27,Active
520,4650,54,4,2026-04-12,1022000.0,,156,,,Rejected,Unverifiable Employment,,,NA
521,867,49,4,2026-03-16,1268000.0,1071000.0,144,11.34,13641.92,Approved,,Low,2026-04-05,Closed
522,1209,18,1,2025-12-07,2602000.0,,343,,,Pending,,,,NA
523,357,6,4,2025-09-03,2093000.0,1955000.0,122,11.75,27527.42,Approved,,High,2025-09-12,Closed
